message,label
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
chat toksik olmuş,negative
ses yankı yapıyor,negative
bağlantı problemi var,negative
bugün hiç keyif alamadım,negative
yayın kalitesi düşük,negative
çok kötüydü,negative
sıkıcı yayın,negative
boş konuşuyor,negative
hiçbir şey anlamadım,negative
tam bir zaman kaybı,negative
ses berbat,negative
yine donuyor,negative
içerik yetersiz,negative
kimse izlemiyor boşuna,negative
yayın açılmasa daha iyiydi,negative
hocam çok yavaş anlatıyor,negative
internet kopuyor sürekli,negative
gereksiz uzatıyor,negative
çok tekrar ediyor,negative
modlar işini yapmıyor,negative
